position;post_id;post_by;post_text;post_published;comment_id;comment_by;is_reply;comment_message;comment_published;comment_like_count
53_67;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168995338711;12e9664d6660a08e3344087b8b7ec7ff8ad69b28;0;O mais belo foi ouvir os italianos conversando. Que belo!.;2016-04-22T00:10:12+0000;0
53_68;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168565493711;c6023de390df54dd200d55c20ab8abf047434f15;0;Bellissimo ...................peccato non esserci;2016-04-21T20:12:33+0000;0
53_69;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168449933711;2a70a8f841a4e7a5ee0e89722332faa971e7ddae;0;Peccato che non ci sono. !;2016-04-21T19:09:57+0000;0
53_70;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168431073711;bb99649265cfc0e2185081c4a8a059d05e0d25b5;0;Bellissimo!;2016-04-21T18:58:34+0000;0
53_71;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168455198711;6c6603ccdc05d233ecda965de9982a51f3fd7364;0;Ciao;2016-04-21T19:13:14+0000;1
53_72;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168420763711;07b1cac82e7da935cb46a98a43e25e1c7095a36d;0;ma cos'è?;2016-04-21T18:52:15+0000;0
53_73;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168450563711;625207eb5798bf927a058eb13655cac812becc95;0;Ma che stanno facendo?;2016-04-21T19:10:30+0000;0
53_74;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168432783711;ff21135215a60a24423b6f0d7a72e76d946e8008;0;??? che meraviglia;2016-04-21T18:59:14+0000;0
53_75;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168461963711;5523db8e8fbc2185c25f2d5ff4fce364f83c1670;0;Brivido......;2016-04-21T19:18:31+0000;0
53_76;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168430903711;c1e3f8c9c8d182da0028eb4c69383861fec31ce0;0;Quanta nostalgia, auguri;2016-04-21T18:58:24+0000;0
53_77;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168459333711;746a09af8fed0657a1dd646be2caacb7e92ab805;0;Incredibile! ??;2016-04-21T19:16:33+0000;0
53_78;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168428863711;28644c4672899f8e4e212ab3e0099ff39a217220;0;XXI Aprile 753 a.C.;2016-04-21T18:56:49+0000;0
53_79;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168472843711;b32a01a3eb2ec5b165b17f797f10b81598b8fdc9;0;Bellissimo;2016-04-21T19:22:08+0000;0
53_80;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168574848711;4d5bc4134c3fa410130ac20bd3d49485fdc5d4da;0;Roma de mis recuerdo... regresare.;2016-04-21T20:16:23+0000;0
53_81;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168432948711;54b4f83347446f497eceef6b9bcf402a4f411f25;0;Meraviglia. ...d'ora in poi Tevere Da vivere!;2016-04-21T18:59:18+0000;0
53_82;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168434328711;0539dcdea12ecf1511faae7ab42f4d1fa5b9a5aa;0;Che meraviglia!!!;2016-04-21T19:00:24+0000;0
53_83;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168699563711;f8042daa399dd61952fc62e5ded1c6bb4aa8e16b;0;Domenica ..noi di formia turismo verremo a vedere la sfilata;2016-04-21T21:00:10+0000;0
53_84;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168473588711;55b0967ce61f4940d36db1c4b05c3ffa6746923c;0;Bello;2016-04-21T19:22:50+0000;0
53_85;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168433173711;1db86285a239e187ffefbed61da3c089cbe62421;0;Che meraviglia;2016-04-21T18:59:29+0000;0
53_86;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168428753711;55e8a9bb454a33f09ca73a329a7d4916c99b4b02;0;Bello;2016-04-21T18:56:44+0000;0
53_87;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168428448711;5cdf7ea9e53c35adbc3c26338829dfd6d1377f3f;0;La musica è di Philip Glass?;2016-04-21T18:56:29+0000;0
53_88;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168426573711;5cdf7ea9e53c35adbc3c26338829dfd6d1377f3f;0;Non male;2016-04-21T18:55:31+0000;0
53_89;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168493818711;ab56e161eb44fef244964cece1889787951bf979;0;Perfetto;2016-04-21T19:35:50+0000;0
53_90;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168481183711;7a027b0b6dca086f3fcb36f2d55846b204c7d53e;0;Spettacolo;2016-04-21T19:27:44+0000;0
53_91;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168445458711;c4fd61a64c764eaa8cbb8035eefbc917198e5a29;0;Belissimo!;2016-04-21T19:07:14+0000;0
53_92;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168435203711;7c01068ed198cff397e08a0031946bb4a7be31c6;0;Che bello vorrei essere li;2016-04-21T19:00:55+0000;0
53_93;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168450313711;e08d56f7a7a9ded3324a4f06604066c3ce2a22f2;0;Roma Caput Mundi!;2016-04-21T19:10:19+0000;0
53_94;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168462003711;c3744860d57933b129d492b29d95592a329fc6b7;0;Formidabile;2016-04-21T19:18:35+0000;0
53_95;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168421613711;b3c9f999c8467cdf1e819bda9d755d79ba98c667;0;Roma Caput Mundi ?;2016-04-21T18:52:45+0000;0
53_96;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168425438711;0a3993e864e2c4d2f17f7900e9dc580d5441e949;0;Spettacolo!;2016-04-21T18:54:54+0000;0
53_97;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168442948711;bc2c2da7bdd7b6625f99276c2a80c89b779864fb;0;Ab urbe condita;2016-04-21T19:06:02+0000;0
53_98;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168451943711;50f28911271848b9f84b693d8a38afacc0376fd9;0;Lindo!!!!;2016-04-21T19:11:31+0000;0
53_99;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168419658711;2274111d4f76169eefe91723e8b25eee6b642522;0;??;2016-04-21T18:51:39+0000;0
53_100;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154169408613711;5a6d6481939374459bdbc8cf4f2476518a2e3c48;0;Bellissimo.;2016-04-22T05:15:48+0000;0
53_101;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168445198711;435f1491b5c2485dc7d231093a5582d2ae83b147;0;Ave;2016-04-21T19:07:04+0000;0
53_102;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168459103711;ae07b20787843038ac1a5605fa2c3e30d90e6a84;0;Bellissimo;2016-04-21T19:16:18+0000;0
53_103;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168458648711;e4418588e144f2365f68a013a6dc61b81f2b3c2b;0;@gregnanin;2016-04-21T19:15:57+0000;0
53_104;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168437063711;fb50ba2b2c22f7a516c414c1817fa8dc9afca83c;0;Sempre magica;2016-04-21T19:01:59+0000;0
53_105;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168432993711;9a8fe3292b1283e7efa568710da3c297504fd7d1;0;Bravo;2016-04-21T18:59:20+0000;0
53_106;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168421873711;fc8b28eb07136c4bf99d8f078548973b6caf833f;0;??;2016-04-21T18:52:52+0000;0
53_107;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168430143711;a17b38253af414d25be2e3c555c851bf0d5415d9;0;Vita;2016-04-21T18:57:54+0000;0
53_108;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168419318711;9ab7c4981ed52c11bc900f8d7377531323832d44;0;?;2016-04-21T18:51:26+0000;0
53_109;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168425963711;764924b7431c47b33c36d232ad7bd67c3f597678;0;wooo;2016-04-21T18:55:09+0000;0
53_110;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168417878711;bc56fd1551be11759c56894adb35d38e082669b2;0;;2016-04-21T18:50:27+0000;2
53_111;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168889343711;1ba0e189cfb9a10aca984f20d967362ff822398c;0;Veronica Bartolucci :O;2016-04-21T23:03:37+0000;0
53_112;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154169679058711;228e2c46b62b081ea64522dcb647fc2d5cd73397;0;David Petrini;2016-04-22T08:41:15+0000;0
53_113;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168430833711;e87b6e2820663d99c2436aaa02031005b07e044d;0;"Auguri ""città eterna""";2016-04-21T18:58:22+0000;0
53_114;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168424258711;20f097057699d9d3de1cfb816fd411996490be52;0;Spettacolare;2016-04-21T18:54:18+0000;0
53_115;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168423268711;5b66065e349b7d1d571386cdcfe21570238b3f11;0;Bello;2016-04-21T18:53:36+0000;0
53_116;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168419668711;b3f2fa5a1bdf7d0a58f062681c20c5558fc12fcc;0;;2016-04-21T18:51:40+0000;0
53_117;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168420133711;dba74c72f6a8f8c1774d615b909348e9eba57e65;0;????????????????;2016-04-21T18:51:54+0000;0
53_118;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154170117443711;1043bec943a6850e1d8fe7a8ee411b9f17ac3fa3;0;;2016-04-22T13:45:00+0000;0
53_119;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168418713711;a84dba65510f85d36f8ea341fb96a4da5a64e3cf;0;;2016-04-21T18:51:05+0000;0
53_120;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168445618711;88a76d586b19e9cd8a15bd9b1be68d2c1bb22c38;0;<3;2016-04-21T19:07:20+0000;0
53_121;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168436773711;fbbf3f614dffc8c4ba20a91e04c5c00d66154aa3;0;<3;2016-04-21T19:01:49+0000;0
53_122;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168457473711;b8bc0c553197747fc7b2ba9c295bb609d138c236;0;Lucå Morganti guarda!!!;2016-04-21T19:15:04+0000;1
53_123;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168497773711;a17b38253af414d25be2e3c555c851bf0d5415d9;0;Roma non fa la stupita stasera ! Quanta Gente ti Vuole BENE !!! A Te il mio UniVerso: https://www.facebook.com/713354805354554/videos/996043150419050/;2016-04-21T19:37:56+0000;0
53_124;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168439258711;b509f1387ad27f96891163093ba4afd1482a8cbc;0;Federica Guagnano!;2016-04-21T19:03:35+0000;1
53_125;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168800718711;f6e1b7fbcd39b275422eaadb489e58ad51fabe62;0;Fabio Menna;2016-04-21T21:55:02+0000;1
53_126;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168415228711;2aba622a4971c14509e6c03144894de61834026a;0;Riccardo;2016-04-21T18:50:16+0000;0
53_127;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168568773711;db34e95719553202d917454d5267cae84b40c724;1;??;2016-04-21T20:14:02+0000;0
53_128;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168565838711;7e3016ac1a86ebdba0a495d1ee13b31e8d4676dc;0;Giuseppe Conti;2016-04-21T20:12:41+0000;0
53_129;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168726463711;595819dde466460202c9611c03359724c5ecb0a4;1;2769 anni di bellezza!;2016-04-21T21:16:19+0000;1
53_130;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168720298711;4b04640e85975c805cef7cc8db0effc9c0714b9c;0;Raffaele Boffardi;2016-04-21T21:12:02+0000;0
53_131;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168507848711;410b436d9f2aadcc796cafc4ff2575d4718d9d08;1;Danilo Di Giorgio;2016-04-21T19:44:37+0000;1
53_132;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168506388711;b244a65d2f613ba3e7d2ae9ba6a3a8696d0df292;0;Giulia Tedeschi;2016-04-21T19:43:33+0000;1
53_133;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168428698711;24def4640b62fae39bcc51cef5028a1bf4a4823c;0;Elisabetta Mele;2016-04-21T18:56:41+0000;0
53_134;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168421378711;69ba8393f93d7be9068e03205d868905492d6340;0;Suggestivo;2016-04-21T18:52:36+0000;0
53_135;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168441008711;6b1fc8fa4bd0f81e60d57ded10c33ea6e7650d81;0;Comprate un cellulare nuovo all operatore !;2016-04-21T19:04:50+0000;0
53_136;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168453048711;1a6e43086e6aa26472e7f7c151b5d9b8be2816b3;0;Fantastico!!!;2016-04-21T19:12:14+0000;0
53_137;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168422698711;9d9e01f3e8def7e8be9fb0dedb5f713e37f50884;0;Fantastico;2016-04-21T18:53:17+0000;0
53_138;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154169392273711;a528d3c46ec0b18cfa3e10b26b147c007f9b5484;1;Yes!!!!;2016-04-22T04:58:48+0000;1
53_139;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154169412223711;a9074e680536981751973b8db56eb4741ef28556;1;Bello?;2016-04-22T05:17:52+0000;0
53_140;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154169677188711;a528d3c46ec0b18cfa3e10b26b147c007f9b5484;1;Benedetta Bellini bellissimo!;2016-04-22T08:38:51+0000;0
53_141;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168791138711;a9074e680536981751973b8db56eb4741ef28556;0;Carla Fritz , Fabrizia Scardamaglia siete andate?;2016-04-21T21:47:49+0000;0
53_142;171645503710_10154168369918711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Tevereterno Roma per #NatalediRoma;2016-04-21T18:49:00+0000;10154168369918711_10154168459228711;c2ea70562bd52f086d55f59bedc4cd93d026e3ca;0;Fantastico !!!!!! Grazie per la diretta !!!!!!;2016-04-21T19:16:27+0000;1
