tipo;by;post_message;picture;link;link_domain;post_published;post_published_unix;post_published_sql;likes;likes_count_fb;comments_count_fb;comments_all;comments_base;comments_replies;shares;comment_likes;engagement;post_id;post_link
photo;post_page_171645503710;#Buongiorno dall_antica città di Luni_ Ortonovo (SP). Luni era un’antica città romana che si trova attualmente al confine tra Liguria e Toscana_ nel comune di Ortonovo. Oggi restano soltanto le rovine di quella che fu una potente città marittima.  Fondata dai Romani nel 177 a.C._ per stabilirvi un posto avanzato contro i Liguri Apuani nella loro guerra di conquista della penisola italica_ Luni divenne famosa per il suo porto_ da cui partivano navi cariche di marmo delle Alpi Apuane_ legname delle foreste appenniniche_ formaggi e vini locali_ lodati da Marziale e da Plinio.  www.luni.beniculturali.it #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12795413_10154024327273711_5417130250595369798_n.jpg?oh=3b8af58ea36a2d5e9de947ded4178e07&oe=57E197D9;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154024327273711/?type=3;facebook.com;2016-03-09T10:11:06+0000;1457518266;09/03/2016 11:11;778;782;20;20;19;1;422;40;1260;171645503710_10154024331203711;https://www.facebook.com/MIBACT/posts/10154024331203711
photo;post_page_171645503710;E_ online il nuovo sito web della Pinacoteca di Brera_ #Milano. www.pinacotecabrera.org;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1917648_10154022631258711_7777178157082297793_n.jpg?oh=b425bea9efaf172e1586741aef7479dd&oe=57DA8AA7;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154022631258711/?type=3;facebook.com;2016-03-08T17:28:51+0000;1457458131;08/03/2016 18:28;282;287;5;5;5;0;37;0;324;171645503710_10154022631258711;https://www.facebook.com/MIBACT/posts/10154022631258711:0
link;post_page_171645503710;Per tenervi informati sul CINEMA in Italia seguite la pagina della Direzione Generale Cinema del MiBACT https://www.facebook.com/dgCinews #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-1/c76.2.124.124/11025955_810667555672165_8774711928199282245_n.jpg?oh=2c4da97541ad26d4c1a6ebf9adeec0da&oe=57E46ADA;https://www.facebook.com/dgCinews/;facebook.com;2016-03-08T14:45:05+0000;1457448305;08/03/2016 15:45;64;64;0;0;0;0;0;0;64;171645503710_10154022266568711;https://www.facebook.com/MIBACT/posts/10154022266568711
photo;post_page_171645503710;Happy #birthday Rosso Fiorentino (Florence 8th march 1495).  Biography http://www.nationalgallery.org.uk/artists/rosso-fiorentino  #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1526681_10154022150923711_939128195348884249_n.jpg?oh=be1193dcfc3cfdf1dd56429c46e67e46&oe=57E19193;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154022150923711/?type=3;facebook.com;2016-03-08T13:44:07+0000;1457444647;08/03/2016 14:44;555;563;8;7;7;0;178;2;742;171645503710_10154022165453711;https://www.facebook.com/MIBACT/posts/10154022165453711
photo;post_page_171645503710;Buon #8marzoalmuseo!  Oggi musei gratis per le donne in tutta Italia. www.beniculturali.it/8marzo In foto: le tre età della donna_ Gustav Klimt_ GNAM Galleria nazionale d_arte moderna. Dettagli su http://goo.gl/GMN4LV  #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12814793_10154021537008711_4026527819519049565_n.jpg?oh=c7f8f87e81f24cf461be662494d11b6b&oe=57D6261B;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154021537008711/?type=3;facebook.com;2016-03-08T08:06:05+0000;1457424365;08/03/2016 09:06;804;809;13;13;12;1;501;8;1326;171645503710_10154021537008711;https://www.facebook.com/MIBACT/posts/10154021537008711:0
photo;post_page_171645503710;Buon #compleanno Alessandro Manzoni.  7 marzo 1785 - Nasce a Milano il celebre scrittore_ poeta e drammaturgo italiano_ Alessandro Manzoni.  La vita e le opere su Treccani.it http://www.treccani.it/enciclopedia/alessandro-manzoni/ In foto: ritratti di Alessandro Manzoni di Francesco Hayez_ Pinacoteca di Brera - Milano.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12804679_10154019936563711_1421174172155181246_n.jpg?oh=42f731f6a5b26bd4b52aa1c54d1544c5&oe=57E5360E;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154019936563711/?type=3;facebook.com;2016-03-07T14:34:58+0000;1457361298;07/03/2016 15:34;342;346;3;3;3;0;67;3;415;171645503710_10154019936563711;https://www.facebook.com/MIBACT/posts/10154019936563711:0
link;post_page_171645503710;Grazie mille! #domenicalmuseo  Tutti i dati: http://goo.gl/1GmzSU;https://external.xx.fbcdn.net/safe_image.php?d=AQD7Hx8ud73HCHCL&w=130&h=130&url=http%3A%2F%2Fwww.beniculturali.it%2Fmibac%2Fexport%2Fsystem%2Fmodules%2Fit.inera.opencms.templates%2FMiBAC%2Fimages%2Flayout%2Fheader%2Flogo_portale.jpg&cfs=1;http://www.beniculturali.it/mibac/export/MiBAC/sito-MiBAC/Contenuti/MibacUnif/Comunicati/visualizza_asset.html_1869132202.html;beniculturali.it;2016-03-07T11:08:25+0000;1457348905;07/03/2016 12:08;357;361;18;18;11;7;74;23;472;171645503710_10154019658203711;https://www.facebook.com/MIBACT/posts/10154019658203711
photo;post_page_171645503710;"#Buongiorno dal Museo Archeologico Nazionale di Venezia.  Il Museo è costituito principalmente da opere di scultura antica provenienti da raccolte private di insigni famiglie veneziane_ donate alla città a partire dal XVI secolo. Le origini del museo risalgono_ infatti_ al legato testamentario di Domenico Grimani e alla donazione di suo nipote Giovanni_ rispettivamente del 1523 e 1587_ in virtù delle quali pervenne allo Stato veneziano gran parte delle loro sculture antiche (oltre duecento)_ che andarono a costituire lo Statuario Pubblico.  Tipica espressione del gusto rinascimentale_ lo Statuario fu allestito nel 1596 nell’Antisala della Libreria di San Marco; ulteriori donazioni lo arricchirono nel corso dei secoli XVII e XVIII_ fino a quando_ nel 1812_ per editto di Eugenio de Beauharnais_ tutti i marmi furono trasferiti a Palazzo Ducale. Nella sua veste attuale_ il Museo rispecchia l’allestimento realizzato da Carlo Anti tra il 1923 e il 1926. Le sculture_ private in gran parte delle integrazioni dovute ai restauri rinascimentali_ furono disposte in dodici sale suddivise per epoche_ scuole artistiche e soggetti_ proponendo una panoramica della scultura classica dal V sec. a.C. al III sec. d.C._ in cui particolare attenzione era riservata al cospicuo gruppo di originali greci_ già segnalato nel 1898 in un saggio di Adolf Furtwängler.  Alcuni ampliamenti vennero realizzati tra gli anni ‘50 e ‘60_ in seguito al deposito delle raccolte archeologiche dei Civici Musei e all’assegnazione definitiva di parte delle collezioni del Museo di San Donato di Zara. Va infine ricordata la donazione di Giancarlo Ligabue del 1982_ che consiste in un interessante gruppo di bronzi protostorici.  Dal 1997 alcune opere sono esposte nel Vestibolo della Biblioteca Sansoviniana_ in una ricostruzione di due delle pareti dell’antico Statuario_ realizzata con la guida dei disegni del Catalogo di Anton Maria Zanetti il Giovane (1736). Visitiamolo: http://www.polomuseale.venezia.beniculturali.it/index.php?it/6/museo-archeologico-nazionale #Italiaviaggianellabellezza #MiBACTsocial";https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12805671_10154019457403711_5761818102067644657_n.jpg?oh=0acc77745e420e44938d441b6681243f&oe=5799B012;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154019457403711/?type=3;facebook.com;2016-03-07T08:52:58+0000;1457340778;07/03/2016 09:52;536;542;6;6;5;1;160;3;705;171645503710_10154019463633711;https://www.facebook.com/MIBACT/posts/10154019463633711
photo;post_page_171645503710;#8marzoalmuseo Ingresso gratuito per le donne in tutti i luoghi MiBACT. Eventi e maggiori info su www.beniculturali.it/8marzo #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12803142_10154018699948711_5070571702828320592_n.jpg?oh=2c0503769c725af66862b59c0dff964d&oe=57DA3E87;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154018699948711/?type=3;facebook.com;2016-03-06T22:44:25+0000;1457304265;06/03/2016 23:44;785;792;7;7;7;0;743;4;1539;171645503710_10154018702113711;https://www.facebook.com/MIBACT/posts/10154018702113711
photo;post_page_171645503710;Buona #domenicalmuseo!  Ingresso gratuito nei musei #MiBACT_ della Regione Sicilia e in alcuni musei civici. Scegli il tuo museo su www.beniculturali.it/domenicalmuseo  #Today free admittance to Italian state museums  #museumonsunday #MiBACTsocial #Italy;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12791130_10154016594113711_6089512304747384872_n.jpg?oh=ac88131bc29bf5d6aaf25744669ffcaa&oe=579CF6FD;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154016594113711/?type=3;facebook.com;2016-03-06T08:00:36+0000;1457251236;06/03/2016 09:00;561;564;14;14;10;4;176;11;762;171645503710_10154016598403711;https://www.facebook.com/MIBACT/posts/10154016598403711
photo;post_page_171645503710;6 marzo 1475 - Nasce Michelangelo Buonarroti_ uno degli artisti più grandi di sempre #AccaddeOggi  La biografia su Treccani.it http://www.treccani.it/enciclopedia/michelangelo-buonarroti/;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12803189_10154016589288711_7497703270699902215_n.jpg?oh=849f35409b3185a3564b53011d3ee202&oe=57D3ADC4;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154016589288711/?type=3;facebook.com;2016-03-06T06:30:01+0000;1457245801;06/03/2016 07:30;2067;2076;39;39;33;6;1176;45;3327;171645503710_10154016589478711;https://www.facebook.com/MIBACT/posts/10154016589478711
photo;post_page_171645503710;MiBACT shared la Repubblica_s photo.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12524254_10154009634651151_848401153801195643_n.jpg?oh=86979addad45bc1e2b0aa87be82e1f0b&oe=57DC0235;https://www.facebook.com/Repubblica/photos/a.196989226150.171000.179618821150/10154009634651151/?type=3;facebook.com;2016-03-05T11:36:54+0000;1457177814;05/03/2016 12:36;789;802;11;11;9;2;0;3;803;171645503710_10154015054443711;https://www.facebook.com/MIBACT/posts/10154015054443711
photo;post_page_171645503710;In anteprima alcune foto della mostra #IlNiloaPompei  #MiBACTsocial Museo archeologico nazionale di Napoli #Pompeii;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12805755_10154013571653711_1904141758338389875_n.jpg?oh=db5ced0dde2eebc9291661a0669f07f4&oe=579BAAC9;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154013571653711/?type=3;facebook.com;2016-03-04T17:34:04+0000;1457112844;04/03/2016 18:34;882;891;28;28;20;8;271;17;1198;171645503710_10154013575353711;https://www.facebook.com/MIBACT/posts/10154013575353711
photo;post_page_171645503710;Inaugura oggi la mostra #IlNiloaPompei al Museo Egizio di Torino.  www.museoegizio.it  #MiBACTsocial Museo archeologico nazionale di Napoli #Pompeii;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12821549_10154013267723711_7643974849681954200_n.jpg?oh=36bd5773936d5d2161d5dc190c9f9506&oe=57DAD291;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154013267723711/?type=3;facebook.com;2016-03-04T14:35:10+0000;1457102110;04/03/2016 15:35;449;454;8;8;7;1;139;1;597;171645503710_10154013272103711;https://www.facebook.com/MIBACT/posts/10154013272103711
photo;post_page_171645503710;L_arte della pizza candidata dall_Italia all_UNESCO per la lista del patrimonio immateriale #madeInItaly #pizza  Intangible cultural heritage Italia.it;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12799020_10154013039188711_7382601191414577845_n.jpg?oh=0af4119a3ead7cee2d6bf7bcc94b9313&oe=57D49D49;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154013039188711/?type=3;facebook.com;2016-03-04T12:11:51+0000;1457093511;04/03/2016 13:11;1100;1114;28;28;21;7;328;33;1489;171645503710_10154013039318711;https://www.facebook.com/MIBACT/posts/10154013039318711
photo;post_page_171645503710;#Buongiorno dalla Biblioteca Nazionale Braidense_ Milano. La Biblioteca Nazionale Braidense fu originata quando la Congregazione di Stato per la Lombardia_ organo rappresentativo degli interessi delle comunità locali_ acquistò la biblioteca del Conte Carlo Pertusati_ per poi donarla all_Arciduca Ferdinando_ figlio dell_Imperatrice Maria Teresa d_Austria e futuro governatore della Lombardia. Nel 1770 Maria Teresa_ considerando la mancanza in Milano _di una biblioteca aperta ad uso comune di chi desidera maggiormente coltivare il proprio ingegno_ e acquistare nuove cognizioni_ poichè non veniva ritenuta sufficiente l_Ambrosiana _ricca bensì di manoscritti__ ma non di _libri stampati__ decise di destinare ad uso pubblico la biblioteca del Pertusati. Grazie allo scioglimento della Compagnia di Gesù decretato nel 1773 da Clemente XIV_ lo Stato acquisì il Palazzo del Collegio gesuitico di Brera_ costruito sull_area del duecentesco convento degli Umiliati_ e lo destinò a sede della biblioteca. La biblioteca aprì al pubblico nel 1786 www.braidense.it #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12814635_10154012724688711_8301709261807812674_n.jpg?oh=3bcefc13d7b2cebd22e15bf02703e048&oe=57CF67FC;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154012724688711/?type=3;facebook.com;2016-03-04T08:27:54+0000;1457080074;04/03/2016 09:27;522;526;8;8;8;0;141;2;673;171645503710_10154012729743711;https://www.facebook.com/MIBACT/posts/10154012729743711
photo;post_page_171645503710;#Buongiorno da Barumini_ Su Nuraxi #Cagliari.  Il complesso preistorico_ posto ai piedi dell_altopiano basaltico della Giara di Gesturi_ è stato scavato tra il 1950 e il 1955. Il suo nucleo principale è costituito da un grandioso nuraghe quadrilobato_ chiuso per l_intero perimetro da una spessa camicia muraria di rifascio e circondato a breve distanza da una cinta antemurale turrita. Il nucleo originario del fortilizio risale al periodo del Bronzo Medio (fine XV-XIV secolo a.C.) mentre la costruzione del rifascio murario perimentrale è riconducibile al Bronzo recente (inizi XIII-fine XII secolo a.C.). Scopriamo di più su http://www.archeocaor.beniculturali.it/index.php?it/212/aree-archeologiche/16/area-archeologica-su-nuraxi UNESCO #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12718055_10154010759693711_3023338992947558725_n.jpg?oh=835793462adf88283d20cb9f64b5a4dd&oe=579D0D85;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154010759693711/?type=3;facebook.com;2016-03-03T09:16:55+0000;1456996615;03/03/2016 10:16;902;913;27;27;22;5;342;11;1282;171645503710_10154010759758711;https://www.facebook.com/MIBACT/posts/10154010759758711
photo;post_page_171645503710;Flagellazione di Cristo di Michelangelo Merisi detto il Caravaggio Museo Nazionale di Capodimonte_ #Napoli.;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12804758_10154009338168711_8577828759308159257_n.jpg?oh=1b87aeea3a75551a2a79741018f0e139&oe=57DEFA67;https://www.facebook.com/MIBACT/photos/a.10150657459338711.412067.171645503710/10154009338168711/?type=3;facebook.com;2016-03-02T16:45:14+0000;1456937114;02/03/2016 17:45;1515;1522;33;33;25;8;269;16;1833;171645503710_10154009338413711;https://www.facebook.com/MIBACT/posts/10154009338413711
photo;post_page_171645503710;#Buongiorno dal Museo Nazionale del Ducato di Spoleto_ #Perugia.  Il museo si trova all_interno della Rocca_ nella parte alta del centro storico di Spoleto. Il museo nasce per documentare la storia del Ducato_ nato grazie ai Longobardi_ popolazione germanica che ruppe l_unità politica della penisola italiana nel VI secolo d.C. La Rocca fu edificata per volere del Cardinale spagnolo Egidio Albornoz a partire dal 1360. Fu sede di legati pontifici e papi. Oggi_ con il progressivo recupero degli ambienti e dei dipinti murali che ancora ne ornano le pareti_ il complesso ha finalmente ritrovato il suo fascino primitivo dopo essere stato per lungo tempo utilizzato come carcere. Il museo propone un interessante documento di conoscenza del territorio spoletino dal IV al XV secolo e contemporaneamente illustra_ tramite pannelli_ la bellezza degli ambienti affrescati in cui le opere sono esposte.  Visitiamolo: http://www.beniculturali.it/mibac/opencms/MiBAC/sito-MiBAC/Luogo/MibacUnif/Luoghi-della-Cultura/visualizza_asset.html?id=154682&pagename=157031 #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12814642_10154008693183711_5446365441600080583_n.jpg?oh=0f7c5c6be7b539dd0ca847a38054d872&oe=57E81D6F;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154008693183711/?type=3;facebook.com;2016-03-02T09:23:46+0000;1456910626;02/03/2016 10:23;777;779;30;30;20;10;353;23;1183;171645503710_10154008695853711;https://www.facebook.com/MIBACT/posts/10154008695853711
link;post_page_171645503710;On Sunday 6th March is #museumonsunday.  Free admittance to Italian state museums. www.beniculturali.it/domenicalmuseo MiBACT #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-1/p200x200/10603525_10152591620768711_875606686167131481_n.jpg?oh=3e8c3b6ea97e9197c620d44a6bfc8cbb&oe=57DA0D8C;http://www.beniculturali.it/domenicalmuseo;beniculturali.it;2016-03-01T17:07:35+0000;1456852055;01/03/2016 18:07;256;257;5;5;4;1;200;0;461;171645503710_10154007217448711;https://www.facebook.com/MIBACT/posts/10154007217448711
photo;post_page_171645503710;Buon #Compleanno Botticelli.  Sandro di Mariano Filipepi_ detto Botticelli_ nacque il 1 marzo 1445 a Firenze.  La biografia su Treccani.it http://www.treccani.it/enciclopedia/sandro-botticelli_(Enciclopedia-Italiana)/;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12804723_10154006520543711_4823667976555823377_n.jpg?oh=bb5a89e03bbb31cb7104b566e26e3168&oe=57DD7F3D;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154006520543711/?type=3;facebook.com;2016-03-01T09:55:57+0000;1456826157;01/03/2016 10:55;1048;1059;9;9;8;1;411;1;1469;171645503710_10154006524438711;https://www.facebook.com/MIBACT/posts/10154006524438711
photo;post_page_171645503710;"#Buongiorno dal Parco dell_Appia Antica_ #Roma.  Nel 312 a.C._ durante la seconda guerra sannitica_ il censore Appio Claudio Cieco intraprese la costruzione di una nuova strada di collegamento tra Roma e Capua_ allora il più importante nodo viario dell_Italia meridionale_ con lo scopo iniziale di permettere l’avanzata dell’esercito romano verso il meridione italiano. Il tracciato stradale fu successivamente prolungato prima fino a Benevento_ poi a Venosa ed infine è arrivato a Brindisi. Nessuna strada romana ha raggiunto l’importanza rivestita dall’Appia Antica; collegando infatti Roma e le principali città del centro e sud Italia col porto di Brindisi_ la strada ha costituito una vera e propria testa di ponte con l’Oriente divenendo il tramite di tutti i traffici con la Grecia_ l’Oriente e l’Egitto e rappresentando il tracciato fondamentale per le spedizioni militari_ i viaggi e i commerci. #ReginaViarum  Scopriamo di più su http://archeoroma.beniculturali.it/siti-archeologici/via-appia-antica #Italiaviaggianellabellezza #MiBACTsocial Visit Lazio Parco regionale dell_Appia antica Via Appia Antica Italia.it";https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12141512_10154006443648711_8967977901368636231_n.jpg?oh=a3987e9b867148eadb8fac481cbf5678&oe=579A24FD;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154006443648711/?type=3;facebook.com;2016-03-01T08:54:39+0000;1456822479;01/03/2016 09:54;1331;1340;36;36;28;8;654;32;2053;171645503710_10154006443738711;https://www.facebook.com/MIBACT/posts/10154006443738711
video;post_page_171645503710;Lo sapevate? Il 29 febbraio 1792 nacque a Pesaro Gioachino #Rossini_ autore di lavori famosissimi e celebrati quali Il Barbiere di Siviglia_ L_italiana in Algeri_ La gazza ladra_ La Cenerentola e Guglielmo Tell. Riascoltiamo l_Ouverture de Il Barbiere di Siviglia in scena al Teatro La Fenice di #Venezia. #Compleanno;https://external.xx.fbcdn.net/safe_image.php?d=AQCzECzZMF0FO9eP&w=130&h=130&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2F2MwrkhEe1K0%2Fhqdefault.jpg&cfs=1;http://youtu.be/2MwrkhEe1K0;youtu.be;2016-02-29T15:35:26+0000;1456760126;29/02/2016 16:35;239;242;2;2;2;0;70;1;312;171645503710_10154004936628711;https://www.facebook.com/MIBACT/posts/10154004936628711
photo;post_page_171645503710;#Buongiorno dalla Pinacoteca di Brera #Milano.  www.brera.beniculturali.it #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1936208_10154004407093711_282208425923849820_n.jpg?oh=99b8954bf9a8701f5c23f6222e7f6652&oe=57A080BA;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10154004407093711/?type=3;facebook.com;2016-02-29T09:48:33+0000;1456739313;29/02/2016 10:48;1218;1230;40;40;21;19;270;14;1542;171645503710_10154004416933711;https://www.facebook.com/MIBACT/posts/10154004416933711
photo;post_page_171645503710;Congratulazioni maestro #Morricone!  #Oscar #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12799445_10154004307968711_5436786511949860355_n.jpg?oh=8152c090117793186e27899232c5cda4&oe=57D1FB31;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154004307968711/?type=3;facebook.com;2016-02-29T08:22:02+0000;1456734122;29/02/2016 09:22;2287;2301;26;25;23;2;320;18;2650;171645503710_10154004307968711;https://www.facebook.com/MIBACT/posts/10154004307968711:0
photo;post_page_171645503710;8th March #WomenDay. Free Admission for women to Italian state Museums and Archaelogical sites. #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/q83/s130x130/1916187_10154001206478711_9123106237373897244_n.jpg?oh=589536791b4dd26801b3eafbcb570c6b&oe=57E68AD1;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154001206478711/?type=3;facebook.com;2016-02-27T21:59:49+0000;1456610389;27/02/2016 22:59;2250;2274;71;71;57;14;2389;128;4838;171645503710_10154001213513711;https://www.facebook.com/MIBACT/posts/10154001213513711
photo;post_page_171645503710;Il quarto tempo è nei musei!  6 nazioni #MiBACTsocial Dario Franceschini  http://www.beniculturali.it/mibac/export/MiBAC/sito-MiBAC/Contenuti/MibacUnif/Comunicati/visualizza_asset.html_674746566.html;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12074968_10154000488463711_3006444383688592802_n.jpg?oh=14b4c15702444ddeceb51dd0dba7e325&oe=57A603BA;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10154000488463711/?type=3;facebook.com;2016-02-27T16:09:09+0000;1456589349;27/02/2016 17:09;55;55;4;4;4;0;9;2;70;171645503710_10154000488463711;https://www.facebook.com/MIBACT/posts/10154000488463711:0
photo;post_page_171645503710;#Buongiorno dal Castello di San Giorgio_ #Mantova. Da piazza Castello si accede_ attraverso l_esedra_ al maniero eretto alla fine del XIV secolo dal capitano Francesco I_ trasformato da Ludovico I in abitazione marchionale. Salita la scala elicoidale detta dei Cavalli_ attraverso la Sala degli Affreschi_ dove si trovava la preziosa biblioteca dei Gonzaga_ si entra nella straordinaria Camera Picta o degli Sposi_ affrescata dal 1465 al 1474 da Andrea Mantegna.  Scopri di più http://www.mantovaducale.beniculturali.it/Page/t01/view_html?idp=22 #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/11039795_10153997652633711_719637885811493083_n.jpg?oh=8e71d4889bf93193a966e649460ce1d4&oe=57A05C66;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10153997652633711/?type=3;facebook.com;2016-02-26T09:23:56+0000;1456478636;26/02/2016 10:23;2635;2653;78;78;68;10;1455;57;4225;171645503710_10153997654473711;https://www.facebook.com/MIBACT/posts/10153997654473711
link;post_page_171645503710;È nata la fondazione che gestirà Carditello! #Caserta;https://scontent.xx.fbcdn.net/v/t1.0-1/p100x100/10947255_10153045073412792_1572962777640962839_n.jpg?oh=c6026ff25a868a57a478c4d525c4d8d4&oe=57D00783;https://www.facebook.com/paginaDarioFranceschini/posts/10153999730562792;facebook.com;2016-02-25T20:30:36+0000;1456432236;25/02/2016 21:30;280;281;8;8;8;0;0;4;292;171645503710_10153996558748711;https://www.facebook.com/MIBACT/posts/10153996558748711
photo;post_page_171645503710;Piano di tavolo in porfido con vasi all_antica. Firenze_ Galleria Palatina_ 1784_ su modello di Antonio Cioci. Opificio delle Pietre Dure (Comunità)_ Firenze;https://scontent.xx.fbcdn.net/v/t1.0-0/q84/s130x130/5708_10153995974003711_3536432414347080995_n.jpg?oh=b9642b72cf4256f4c97c55831d76ed8e&oe=579FABD7;https://www.facebook.com/MIBACT/photos/a.10150657459338711.412067.171645503710/10153995974003711/?type=3;facebook.com;2016-02-25T15:15:54+0000;1456413354;25/02/2016 16:15;385;388;6;6;6;0;86;0;477;171645503710_10153995974293711;https://www.facebook.com/MIBACT/posts/10153995974293711
video;post_page_171645503710;#EgittoPompei un grande progetto espositivo_ 3 sedi: Museo Egizio di Torino_ #Pompei e Museo archeologico nazionale di Napoli.  Dettagli qui http://goo.gl/hLnYv9;https://external.xx.fbcdn.net/safe_image.php?d=AQD_zxvFz6iCOFS7&w=130&h=130&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FzVvNQTnP_NU%2Fmaxresdefault.jpg&cfs=1;https://www.youtube.com/watch?v=zVvNQTnP_NU;youtube.com;2016-02-25T11:12:39+0000;1456398759;25/02/2016 12:12;172;173;5;5;4;1;0;4;181;171645503710_10153995605518711;https://www.facebook.com/MIBACT/posts/10153995605518711
photo;post_page_171645503710;#Buongiorno dal Museo Storico Archeologico di Nola_ #Napoli.  Il Museo_ ospitato nel prestigioso edificio che fu un tempo convento delle Canossiane_ propone al pubblico la storia del territorio di Nola. Il percorso di visita inizia dalla sezione preistorica. Nella prima sala è illustrata l’attività vulcanica del Somma-Vesuvio_ delineata attraverso le diverse tipologie eruttive e con particolare rilievo quelle che incisero sulla storia del territorio nolano_ come l’eruzione delle “Pomici di Avellino”_ nell’età del Bronzo_ e quella cosiddetta di Pollena_ per il periodo tardo antico. Nelle sale successive sono esposti i reperti del Bronzo Antico caratterizzanti la facies di Palma Campania e materiali che testimoniano l’effetto dell’eruzione delle Pomici di Avellino_ che obliterò i villaggi della zona. Scopri di più su http://www.polomusealecampania.beniculturali.it/index.php/il-museo-nola #Italiaviaggianellabellezza #MiBACTsocial;https://scontent.xx.fbcdn.net/v/t1.0-0/q84/s130x130/12670400_10153995475358711_3317778267816552881_n.jpg?oh=b620607f796c8d646ccf6968ecac58ad&oe=57DD9687;https://www.facebook.com/MIBACT/photos/a.10151777168173711.1073741871.171645503710/10153995475358711/?type=3;facebook.com;2016-02-25T09:46:25+0000;1456393585;25/02/2016 10:46;527;532;8;8;7;1;165;16;716;171645503710_10153995487623711;https://www.facebook.com/MIBACT/posts/10153995487623711
photo;post_page_171645503710;Arriva #Wikimuseums! A #Napoli_ due giorni di workshop e incontri dedicati alla sfida degli open data per i musei italiani_ alla digitalizzazione delle collezioni museali_ all_approccio wiki per il patrimonio culturale. #wikimuseums #opendata;https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/12734092_10153993768733711_8012198091303733654_n.png?oh=a554d197442c8c628fa410c4d5e9ed81&oe=579A2BA2;https://www.facebook.com/MIBACT/photos/a.190659273710.126437.171645503710/10153993768733711/?type=3;facebook.com;2016-02-24T16:20:00+0000;1456330800;24/02/2016 17:20;172;174;7;7;5;2;64;2;245;171645503710_10153993768733711;https://www.facebook.com/MIBACT/posts/10153993768733711:0
